gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,income_per_tenure
0,0,1,0,72,1,1,1,1,1,1,1,1,90.95,6468.6,0,False,True,False,False,False,True,False,False,False,7,1.2458904109589042
1,0,1,1,67,1,0,1,1,0,0,0,0,87.4,5918.8,1,False,True,True,False,True,False,False,True,False,3,1.285294117647059
1,0,0,0,34,1,0,0,0,0,0,0,0,19.7,675.6,0,False,False,False,True,False,False,False,False,True,1,0.5628571428571428
1,0,1,0,67,0,1,1,0,1,0,1,1,50.95,3521.7,0,True,False,False,False,False,True,False,False,False,4,0.7492647058823529
0,0,1,0,49,1,0,0,0,0,0,0,1,20.05,923.1,0,False,False,False,True,True,False,False,False,False,1,0.401
1,0,1,1,53,1,0,0,0,0,0,0,1,19.4,1110.35,0,False,False,False,True,False,True,False,False,True,1,0.3592592592592592
1,0,0,0,27,1,0,0,1,1,0,0,0,59.45,1611.65,0,False,True,False,False,False,False,False,True,False,3,2.123214285714286
0,1,0,0,23,1,0,1,0,0,1,1,1,94.75,2293.6,1,False,False,True,False,False,False,False,True,False,4,3.9479166666666665
1,0,0,0,69,1,1,1,1,1,0,1,1,81.5,5553.25,0,False,True,False,False,False,True,True,False,False,6,1.1642857142857144
0,0,1,1,2,0,0,0,0,1,0,0,0,29.05,44.75,0,True,False,False,False,False,False,False,False,False,1,9.683333333333334
0,0,0,0,35,1,0,0,0,0,1,0,1,86.45,3029.1,1,False,True,True,False,False,False,False,True,False,2,2.401388888888889
0,0,1,0,46,1,1,1,0,1,0,1,0,70.6,3231.05,0,False,False,False,False,True,False,False,False,True,5,1.502127659574468
0,0,0,0,54,1,0,1,0,0,1,1,1,97.2,5129.45,0,False,True,True,False,False,True,False,False,False,4,1.7672727272727273
0,0,1,0,56,1,0,1,0,0,1,1,1,98.25,5508.35,1,False,True,True,False,True,False,False,True,False,4,1.7236842105263157
0,0,1,0,9,1,0,0,1,0,0,0,1,75.75,655.9,1,False,False,True,False,False,False,False,False,False,2,7.575
1,0,0,0,20,1,1,0,0,1,0,0,0,59.2,1191.2,0,False,True,False,False,False,False,False,False,False,3,2.8190476190476192
1,0,0,0,11,1,0,1,0,0,0,0,1,75.9,866.4,0,False,False,True,False,False,False,False,False,True,2,6.325
0,1,1,0,30,1,0,1,0,0,1,0,1,90.05,2627.2,0,False,True,True,False,False,False,False,True,False,3,2.9048387096774193
1,0,1,0,68,1,1,1,1,0,0,1,0,70.95,4741.45,0,False,False,False,False,False,True,False,False,False,5,1.0282608695652173
1,1,1,0,38,1,0,1,1,0,1,1,1,102.6,4009.2,0,False,True,True,False,False,False,False,True,False,5,2.6307692307692307
0,1,1,0,17,1,1,0,1,0,0,0,1,85.35,1463.45,1,False,True,True,False,False,False,False,False,False,3,4.741666666666666
1,0,0,0,48,1,0,1,1,0,1,1,1,106.1,5082.8,1,False,True,True,False,True,False,True,False,False,5,2.1653061224489796
0,0,0,0,1,1,0,0,0,0,0,0,0,43.8,43.8,0,False,False,False,False,False,False,False,True,False,1,21.9
1,0,1,1,63,0,1,1,1,0,1,1,0,59.0,3707.6,0,True,False,False,False,False,True,False,True,False,5,0.921875
0,0,0,0,3,1,0,0,1,0,1,1,1,69.95,220.45,0,False,False,False,False,True,False,False,True,False,4,17.4875
0,0,0,0,48,1,0,0,0,0,0,0,0,24.35,1133.7,0,False,True,False,True,True,False,False,False,False,1,0.4969387755102041
1,0,0,0,66,0,0,0,0,1,0,0,0,29.45,1983.15,0,True,False,False,False,True,False,True,False,False,1,0.43955223880597016
0,0,1,1,68,1,0,1,1,0,0,0,1,84.4,5746.75,0,False,True,True,False,False,True,True,False,False,3,1.2231884057971016
1,1,0,0,17,1,0,0,0,0,0,0,1,45.05,770.6,1,False,False,False,False,False,False,False,True,False,1,2.5027777777777778
0,0,1,1,7,1,0,0,0,0,0,0,0,20.65,134.05,0,False,False,False,True,True,False,False,False,True,1,2.58125
1,0,1,0,72,1,1,1,1,1,1,1,1,87.1,6230.1,0,False,True,False,False,False,True,False,False,False,7,1.1931506849315068
0,0,1,0,29,1,0,0,0,0,0,0,0,19.85,573.05,0,False,False,False,True,False,False,False,False,True,1,0.6616666666666667
1,0,1,0,37,1,0,0,1,1,0,1,1,90.35,3419.3,0,False,False,True,False,False,False,False,True,False,4,2.3776315789473683
0,0,0,0,34,1,1,1,1,0,1,1,1,109.8,3587.25,1,False,True,True,False,False,False,False,False,True,6,3.137142857142857
0,1,0,0,42,1,0,0,0,0,1,0,1,84.65,3541.35,1,False,True,True,False,False,False,False,True,False,2,1.9686046511627908
0,0,1,1,59,1,1,1,0,1,0,0,0,65.5,3801.3,0,False,True,False,False,True,False,False,False,True,4,1.0916666666666666
1,0,1,1,11,1,0,0,0,0,1,0,1,79.5,868.5,1,False,False,True,False,False,False,False,False,False,2,6.625
1,1,1,1,60,1,1,0,0,0,0,0,1,80.95,4859.1,0,False,True,True,False,False,False,False,True,False,2,1.327049180327869
0,0,0,0,27,1,0,1,0,1,0,0,1,56.15,1439.35,0,False,False,False,False,False,False,False,False,True,3,2.0053571428571426
0,0,0,0,1,1,0,0,0,0,0,1,0,85.8,85.8,1,False,True,True,False,False,False,False,False,True,2,42.9
1,1,0,0,1,1,0,0,0,0,1,0,1,79.1,79.1,1,False,False,True,False,False,False,False,True,False,2,39.55
1,0,1,0,17,0,1,0,1,0,0,0,0,34.4,592.75,0,True,False,False,False,False,False,False,False,True,2,1.911111111111111
1,0,1,0,58,1,0,0,0,0,0,0,0,20.75,1185.95,0,False,False,False,True,False,True,False,False,True,1,0.3516949152542373
1,0,1,1,1,1,0,0,0,0,0,0,0,18.8,18.8,0,False,False,False,True,True,False,False,False,True,1,9.4
0,0,1,1,3,1,0,0,0,0,0,0,0,44.3,134.5,1,False,False,False,False,False,False,False,False,True,1,11.075
0,0,0,0,53,1,1,1,1,0,0,0,0,90.8,4921.2,0,False,True,True,False,False,False,False,True,False,4,1.6814814814814814
1,0,0,0,35,1,0,0,0,0,0,0,1,25.6,901.25,0,False,True,False,True,False,False,False,True,False,1,0.7111111111111111
1,0,1,1,50,1,1,0,1,0,1,1,0,105.95,5341.8,1,False,True,True,False,False,False,True,False,False,5,2.077450980392157
1,0,1,1,68,1,0,1,0,1,0,1,0,70.8,4859.95,0,False,True,False,False,False,True,True,False,False,4,1.026086956521739
1,0,1,0,47,1,0,0,0,0,0,0,0,25.4,1139.2,0,False,True,False,True,False,False,False,True,False,1,0.5291666666666667
0,1,1,0,65,1,0,1,1,0,1,1,1,108.8,7082.45,0,False,True,True,False,False,False,False,False,False,5,1.6484848484848484
1,0,0,0,5,1,0,0,0,0,0,0,1,69.75,324.6,1,False,False,True,False,False,False,False,True,False,1,11.625
1,0,1,0,51,1,0,0,0,0,1,1,1,94.65,4812.75,1,False,True,True,False,False,False,False,True,False,3,1.8201923076923079
0,0,0,0,46,1,0,0,0,0,1,1,0,96.05,4399.5,1,False,True,True,False,False,False,False,False,False,3,2.043617021276596
0,0,0,0,9,1,0,0,0,0,0,0,1,76.85,663.55,0,False,True,True,False,False,False,False,True,False,1,7.685
0,0,0,0,8,1,0,0,0,0,0,0,0,20.25,174.65,0,False,False,False,True,False,True,False,False,True,1,2.25
1,0,0,0,14,1,0,0,0,0,0,0,1,24.8,321.7,0,False,True,False,True,True,False,True,False,False,1,1.6533333333333333
0,0,0,0,45,1,1,1,1,1,1,1,1,115.65,5125.5,0,False,True,True,False,False,False,False,True,False,7,2.514130434782609
0,0,0,0,8,1,0,0,0,0,0,0,1,74.6,548.9,0,False,True,True,False,False,False,True,False,False,1,8.288888888888888
1,1,0,1,1,1,0,0,1,0,0,0,1,50.15,50.15,1,False,False,False,False,False,False,False,False,True,2,25.075
1,0,1,1,66,1,1,1,1,0,1,1,1,103.15,7031.3,0,False,False,True,False,True,False,False,False,False,6,1.5395522388059701
1,0,1,1,72,1,1,1,1,1,0,0,0,72.1,5016.65,0,False,True,False,False,False,True,True,False,False,5,0.9876712328767122
0,0,1,0,41,1,1,1,1,1,1,1,1,113.6,4594.95,1,False,True,True,False,False,False,False,False,False,7,2.7047619047619045
0,0,1,1,23,1,0,0,0,0,0,0,0,25.1,611.45,0,False,True,False,True,False,True,False,False,True,1,1.0458333333333334
0,0,0,0,29,1,0,0,0,0,1,0,1,78.9,2384.15,1,False,False,True,False,False,False,False,True,False,2,2.6300000000000003
0,0,0,0,4,1,1,0,0,0,0,0,1,80.15,319.85,0,False,True,True,False,False,False,False,True,False,2,16.03
1,0,1,1,6,1,0,0,0,0,0,0,0,25.4,153.3,0,False,True,False,True,False,True,False,False,True,1,3.6285714285714286
0,1,1,0,67,1,1,1,1,1,0,1,1,105.4,7035.6,0,False,True,True,False,True,False,True,False,False,6,1.55
1,1,0,1,7,1,0,0,0,0,0,0,1,45.75,344.2,0,False,False,False,False,False,False,False,False,True,1,5.71875
1,0,1,1,56,1,0,0,0,0,0,0,1,24.45,1431.65,0,False,True,False,True,True,False,False,False,True,1,0.42894736842105263
0,0,1,0,72,1,0,0,0,0,0,0,0,25.0,1849.2,0,False,True,False,True,False,True,True,False,False,1,0.3424657534246575
1,0,1,0,72,1,1,1,1,0,1,1,1,85.25,6083.1,0,False,True,False,False,False,True,False,True,False,6,1.167808219178082
1,0,1,1,23,1,0,0,0,0,0,0,0,19.6,426.65,0,False,False,False,True,False,True,True,False,False,1,0.8166666666666668
0,0,0,1,35,1,0,0,0,0,0,0,0,50.15,1655.35,0,False,True,False,False,False,False,False,False,True,1,1.3930555555555555
1,1,1,0,27,1,0,0,0,0,0,0,1,70.55,1943.9,0,False,False,True,False,False,False,False,True,False,1,2.519642857142857
0,0,1,1,26,1,0,1,0,1,0,0,1,60.05,1616.15,1,False,True,False,False,False,False,False,True,False,3,2.224074074074074
1,0,1,1,12,1,0,0,0,0,0,0,0,26.4,314.95,0,False,True,False,True,True,False,False,False,True,1,2.0307692307692307
0,0,0,0,40,1,0,0,0,0,0,0,0,20.15,804.85,0,False,False,False,True,False,True,False,False,True,1,0.49146341463414633
1,0,1,1,7,0,1,1,1,0,1,1,0,58.85,465.7,0,True,False,False,False,False,False,False,False,True,5,7.35625
1,0,1,1,70,1,1,1,0,0,1,0,1,97.55,6669.05,0,False,True,True,False,False,False,True,False,False,4,1.373943661971831
1,0,1,1,60,1,0,0,0,0,0,0,0,19.65,1161.75,0,False,False,False,True,False,True,True,False,False,1,0.3221311475409836
1,0,1,1,39,0,0,0,0,0,0,0,1,25.25,947.75,0,True,False,False,False,True,False,True,False,False,0,0.63125
1,0,1,0,72,1,1,1,1,1,1,1,0,114.45,8375.05,0,False,True,True,False,False,True,True,False,False,7,1.5678082191780822
0,0,0,0,1,0,0,0,0,0,1,0,1,34.7,34.7,1,True,False,False,False,False,False,False,True,False,1,17.35
1,0,1,1,54,1,0,1,0,1,1,0,1,70.7,3770.0,0,False,True,False,False,True,False,False,True,False,4,1.2854545454545454
1,0,0,0,3,1,0,0,0,0,0,1,1,85.3,264.8,1,False,True,True,False,False,False,False,True,False,2,21.325
0,0,1,1,63,1,1,1,1,1,1,0,0,75.55,4707.85,0,False,False,False,False,False,True,True,False,False,6,1.18046875
1,0,1,1,71,1,0,1,0,1,0,0,1,84.8,6152.4,0,False,True,True,False,False,True,False,True,False,3,1.1777777777777778
0,0,0,0,42,1,0,0,0,0,0,0,1,20.65,958.1,0,False,False,False,True,True,False,False,False,True,1,0.48023255813953486
1,0,0,0,47,1,0,0,0,0,0,0,0,20.45,943.0,0,False,False,False,True,False,True,False,False,False,1,0.42604166666666665
0,0,1,1,66,1,0,1,1,0,1,1,1,102.45,6615.15,1,False,True,True,False,True,False,True,False,False,5,1.5291044776119402
0,0,1,0,21,1,1,0,1,0,1,1,1,104.4,2200.25,1,False,True,True,False,False,False,False,False,False,5,4.745454545454546
1,0,0,0,11,0,0,1,0,1,0,0,1,35.65,425.1,0,True,False,False,False,False,False,False,True,False,2,2.970833333333333
1,0,0,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1,False,True,True,False,False,False,False,True,False,4,49.875
0,1,1,0,55,1,0,1,1,1,0,0,0,90.45,5044.8,0,False,True,True,False,False,False,False,True,False,4,1.6151785714285716
1,0,0,0,69,1,0,1,1,1,1,0,1,97.65,6743.55,0,False,True,True,False,False,True,True,False,False,5,1.395
0,1,0,0,3,1,0,0,1,0,0,0,0,73.85,196.4,0,False,False,True,False,False,False,False,True,False,2,18.4625
1,0,0,0,4,1,0,0,1,1,1,1,1,74.4,299.7,1,False,False,False,False,False,False,False,True,False,5,14.88
1,1,0,0,30,1,0,0,1,1,1,0,1,69.1,2093.9,0,False,True,False,False,False,True,True,False,False,4,2.229032258064516
0,0,0,0,5,1,0,0,1,1,0,0,1,82.75,417.75,0,False,True,True,False,False,False,False,True,False,3,13.791666666666666
0,0,1,0,71,1,0,0,0,0,0,0,1,24.4,1725.4,0,False,True,False,True,False,True,True,False,False,1,0.33888888888888885
0,0,0,0,29,1,0,1,0,0,0,0,1,55.25,1620.2,0,False,True,False,False,True,False,False,True,False,2,1.8416666666666666
1,0,1,0,52,1,0,1,0,1,0,0,0,61.35,3169.55,0,False,True,False,False,False,False,False,False,False,3,1.1575471698113209
1,0,0,0,68,1,1,1,1,0,0,1,0,76.75,5233.25,0,False,True,False,False,True,False,True,False,False,5,1.1123188405797102
0,0,1,1,46,1,0,0,0,0,0,0,0,19.4,967.85,0,False,False,False,True,False,True,False,False,True,1,0.4127659574468085
1,0,0,0,8,1,0,0,0,0,0,1,1,54.75,438.05,0,False,False,False,False,False,False,True,False,False,2,6.083333333333333
1,0,1,0,72,1,0,0,0,0,0,0,0,19.7,1421.9,0,False,False,False,True,False,True,True,False,False,1,0.26986301369863014
0,0,0,0,17,1,0,0,0,0,0,0,0,19.9,323.15,0,False,False,False,True,True,False,False,False,False,1,1.1055555555555554
1,0,0,0,3,1,0,1,1,1,1,1,1,107.95,318.6,0,False,False,True,False,False,False,False,True,False,6,26.9875
0,1,0,0,2,1,0,1,0,0,1,0,1,83.8,163.7,0,False,False,True,False,False,False,False,False,False,3,27.933333333333334
0,0,0,0,9,1,1,0,0,0,0,0,1,74.25,639.65,1,False,False,True,False,False,False,True,False,False,2,7.425
0,0,0,0,51,0,0,1,1,0,1,1,1,56.4,2928.5,0,True,False,False,False,True,False,True,False,False,4,1.0846153846153845
0,0,1,1,6,1,0,0,0,0,0,0,0,20.1,100.35,0,False,False,False,True,False,True,False,False,True,1,2.8714285714285714
0,0,1,0,3,1,0,0,0,0,1,1,0,94.9,273.2,0,False,True,True,False,False,False,False,True,False,3,23.725
0,1,0,0,17,1,0,0,0,0,1,1,1,94.2,1608.15,0,False,True,True,False,False,False,False,True,False,3,5.233333333333333
1,0,1,0,30,1,0,0,0,0,0,0,0,49.9,1441.95,0,False,True,False,False,False,False,False,True,False,1,1.6096774193548387
1,0,0,0,31,1,0,1,0,1,1,0,1,71.05,2168.15,0,False,True,False,False,False,False,False,True,False,4,2.2203125
0,0,0,0,45,1,1,0,1,1,1,1,0,81.65,3618.7,0,False,False,False,False,False,True,False,False,False,6,1.7750000000000001
1,0,1,0,64,1,1,1,1,0,0,0,0,89.45,5692.65,0,False,True,True,False,True,False,False,False,False,4,1.3761538461538463
1,0,0,0,1,1,0,0,0,0,1,0,1,59.85,59.85,1,False,True,False,False,False,False,False,True,False,2,29.925
0,1,0,0,1,1,0,0,0,0,0,0,1,69.6,69.6,1,False,False,True,False,False,False,False,True,False,1,34.8
1,1,1,1,61,1,0,1,0,0,1,1,0,99.0,5969.3,0,False,True,True,False,True,False,False,True,False,4,1.596774193548387
1,0,0,0,1,1,0,0,0,0,0,0,0,19.05,19.05,0,False,False,False,True,False,False,False,False,True,1,9.525
1,0,0,0,9,0,0,0,0,0,1,1,1,45.4,418.8,1,True,False,False,False,False,False,False,True,False,2,4.54
1,0,1,1,72,1,1,1,1,1,1,1,0,114.45,8100.55,0,False,True,True,False,False,True,False,False,False,7,1.5678082191780822
0,0,0,0,1,1,0,0,0,0,0,0,0,19.5,19.5,1,False,False,False,True,False,False,False,False,True,1,9.75
0,0,1,0,7,1,0,0,0,0,0,0,1,44.25,313.45,0,False,False,False,False,False,False,False,False,True,1,5.53125
0,0,1,0,66,1,0,1,1,1,0,0,1,90.55,6130.95,0,False,True,True,False,True,False,False,False,False,4,1.3514925373134328
1,0,0,0,1,1,0,0,0,0,0,0,1,69.9,69.9,1,False,False,True,False,False,False,False,True,False,1,34.95
1,0,1,1,40,1,0,0,0,0,0,0,1,20.4,745.3,0,False,False,False,True,False,False,False,False,False,1,0.49756097560975604
1,0,0,0,16,1,0,1,1,0,0,1,1,71.4,1212.1,0,False,True,False,False,False,False,False,False,False,4,4.2
0,0,0,0,2,1,0,1,0,0,1,0,1,87.15,183.75,1,False,False,True,False,False,False,False,False,False,3,29.05
1,0,1,0,67,1,0,0,0,0,0,0,0,24.85,1583.5,0,False,True,False,True,False,True,True,False,False,1,0.36544117647058827
0,0,1,0,41,1,1,1,1,0,1,1,1,104.45,4162.05,0,False,False,True,False,True,False,False,False,False,6,2.486904761904762
0,0,1,1,56,1,0,0,0,0,0,0,1,19.8,1119.9,0,False,False,False,True,False,True,True,False,False,1,0.3473684210526316
0,0,0,0,72,1,1,1,1,1,1,1,1,116.45,8013.55,0,False,True,True,False,False,True,False,False,False,7,1.595205479452055
0,0,1,1,3,1,0,0,0,0,0,1,1,84.75,264.85,1,False,True,True,False,False,False,False,False,False,2,21.1875
0,0,1,0,54,1,0,0,0,0,0,0,0,20.05,1102.4,0,False,False,False,True,False,True,True,False,False,1,0.36454545454545456
1,1,0,0,52,1,0,1,1,1,1,1,1,110.75,5832.0,0,False,True,True,False,False,False,False,True,False,6,2.089622641509434
0,0,0,0,50,1,0,0,1,1,0,1,1,89.7,4304.5,0,False,False,True,False,False,True,False,False,False,4,1.7588235294117647
1,0,0,0,14,1,0,0,0,1,1,0,1,89.95,1178.4,1,False,True,True,False,False,False,False,True,False,3,5.996666666666667
1,0,1,0,27,1,1,0,0,0,0,0,0,48.7,1421.75,0,False,False,False,False,True,False,True,False,False,2,1.7392857142857143
0,1,1,0,72,1,1,1,1,1,0,0,1,96.6,6827.5,0,False,True,True,False,False,True,False,False,False,5,1.3232876712328767
1,0,0,0,62,1,1,1,0,0,1,1,1,74.3,4698.05,0,False,False,False,False,True,False,True,False,False,5,1.1793650793650794
0,0,0,0,12,1,0,1,0,1,0,0,1,54.3,654.5,0,False,False,False,False,False,False,False,True,False,3,4.176923076923076
0,1,0,0,44,1,0,0,1,1,1,1,0,74.85,3268.05,0,False,False,False,False,True,False,False,False,False,5,1.663333333333333
1,0,1,1,54,1,0,1,0,1,0,0,1,79.95,4362.05,0,False,False,True,False,False,True,False,False,False,3,1.4536363636363636
0,0,0,0,68,1,0,0,0,0,0,0,0,20.05,1386.9,0,False,False,False,True,False,True,False,False,False,1,0.29057971014492756
1,0,0,0,20,1,0,0,0,0,0,0,0,19.4,415.4,0,False,False,False,True,False,False,False,False,True,1,0.9238095238095237
1,0,1,1,50,1,0,0,1,0,0,0,0,54.9,2614.1,0,False,True,False,False,True,False,False,False,False,2,1.076470588235294
1,0,0,0,58,1,0,0,0,0,0,0,1,24.45,1513.6,0,False,True,False,True,False,True,True,False,False,1,0.4144067796610169
1,0,1,1,35,1,0,1,0,0,1,0,1,89.65,3161.6,0,False,True,True,False,False,False,False,False,False,3,2.490277777777778
0,0,0,0,2,1,0,0,0,0,0,0,1,45.4,80.95,0,False,False,False,False,False,False,False,True,False,1,15.133333333333333
1,0,1,1,63,1,1,0,1,1,0,1,0,75.7,4676.7,0,False,True,False,False,False,True,False,False,True,5,1.1828125
0,0,1,0,58,1,1,1,1,0,1,1,1,110.65,6526.65,0,False,True,True,False,True,False,True,False,False,6,1.8754237288135593
0,0,1,1,27,1,0,0,0,0,0,0,1,20.55,583.3,0,False,False,False,True,True,False,False,False,True,1,0.7339285714285715
0,0,1,0,71,1,1,1,1,1,1,1,1,115.15,8078.1,0,False,True,True,False,False,True,True,False,False,7,1.5993055555555555
0,0,0,0,63,1,0,0,1,0,0,1,0,58.55,3503.5,0,False,False,False,False,True,False,True,False,False,3,0.91484375
1,0,1,0,71,1,0,1,1,0,0,1,1,93.25,6669.45,0,False,True,True,False,False,False,False,False,False,4,1.2951388888888888
0,1,0,0,41,1,1,1,1,0,1,1,1,113.2,4689.5,1,False,True,True,False,False,False,False,True,False,6,2.6952380952380954
1,1,0,0,13,1,0,0,0,0,1,1,1,90.5,1201.15,1,False,False,True,False,False,False,False,True,False,3,6.464285714285714
1,0,0,0,2,1,0,0,0,0,1,0,0,79.0,143.65,1,False,False,True,False,False,False,False,True,False,2,26.333333333333332
0,0,1,1,68,1,0,0,0,0,0,0,1,19.35,1292.65,0,False,False,False,True,False,True,False,False,False,1,0.2804347826086957
1,0,1,1,1,1,1,0,0,0,0,0,1,48.75,48.75,0,False,False,False,False,False,False,False,False,True,2,24.375
1,1,0,0,65,1,1,0,1,1,1,1,1,109.05,7108.2,0,False,True,True,False,False,True,False,True,False,6,1.6522727272727273
1,1,1,0,72,1,0,0,0,0,0,0,1,25.0,1802.55,0,False,True,False,True,False,True,False,False,False,1,0.3424657534246575
0,0,0,0,28,1,0,0,0,1,0,0,1,54.9,1505.15,0,False,True,False,False,False,False,True,False,False,2,1.893103448275862
1,0,1,1,72,1,0,0,0,0,0,0,0,24.75,1859.1,0,False,True,False,True,False,True,True,False,False,1,0.339041095890411
0,0,0,0,2,1,1,1,0,0,1,0,1,91.15,168.5,0,False,False,True,False,False,False,False,True,False,4,30.383333333333336
0,0,0,1,18,1,0,0,0,0,0,0,0,20.15,390.85,1,False,False,False,True,True,False,False,False,False,1,1.0605263157894735
1,1,1,0,60,1,0,1,1,0,1,1,1,104.35,6339.45,0,False,True,True,False,True,False,False,True,False,5,1.7106557377049179
0,1,0,0,26,1,0,0,0,1,0,1,1,66.05,1652.4,0,False,True,False,False,False,False,False,True,False,3,2.446296296296296
1,0,0,1,1,1,0,0,0,0,0,0,1,71.65,71.65,1,False,False,True,False,False,False,False,True,False,1,35.825
0,0,0,0,4,1,0,0,0,0,0,0,0,20.35,77.5,1,False,False,False,True,False,False,False,False,True,1,4.07
1,0,1,1,68,1,1,1,1,1,1,1,1,92.2,6392.85,0,False,True,False,False,False,True,True,False,False,7,1.336231884057971
0,0,0,0,38,1,0,1,1,1,0,0,1,84.25,3264.5,1,False,False,True,False,False,False,True,False,False,4,2.16025641025641
0,1,1,0,42,1,1,0,1,0,1,1,1,105.2,4599.15,0,False,True,True,False,True,False,False,False,False,5,2.4465116279069767
0,0,1,0,57,1,0,0,0,0,0,0,1,19.6,1134.25,0,False,False,False,True,False,True,False,False,False,1,0.33793103448275863
1,0,1,0,54,0,0,1,0,0,0,0,0,30.4,1621.35,0,True,False,False,False,False,False,False,True,False,1,0.5527272727272727
0,0,0,0,12,1,0,0,0,0,0,1,0,78.1,947.3,1,False,False,True,False,False,False,False,False,False,2,6.007692307692308
0,0,1,0,44,1,1,1,1,0,0,0,1,61.5,2722.2,0,False,False,False,False,True,False,False,False,True,4,1.3666666666666667
1,0,1,1,42,1,1,1,0,0,1,0,1,69.4,3058.3,0,False,True,False,False,False,False,False,False,False,4,1.6139534883720932
1,0,1,1,72,1,0,0,0,0,0,0,0,24.75,1769.6,0,False,True,False,True,False,True,False,False,False,1,0.339041095890411
0,0,1,1,71,1,1,1,1,1,1,1,0,91.05,6293.75,0,False,True,False,False,False,True,False,False,True,7,1.2645833333333334
0,0,1,0,19,1,0,0,1,0,0,1,0,89.65,1761.05,1,False,True,True,False,False,False,False,False,True,3,4.4825
0,0,1,0,23,1,0,0,0,1,1,1,1,73.65,1642.75,0,False,True,False,False,False,False,True,False,False,4,3.06875
0,0,0,0,30,1,0,0,0,0,0,0,0,19.4,578.5,0,False,False,False,True,False,True,True,False,False,1,0.6258064516129032
1,0,0,0,35,1,0,0,0,0,0,0,0,26.2,954.9,0,False,True,False,True,True,False,False,False,False,1,0.7277777777777777
0,0,0,0,10,1,1,0,0,0,1,1,1,98.7,973.25,1,False,True,True,False,False,False,False,True,False,4,8.972727272727273
1,0,0,0,1,1,0,0,0,0,0,0,1,43.85,43.85,0,False,False,False,False,False,False,False,False,False,1,21.925
1,0,0,0,22,1,0,0,0,0,0,0,1,69.7,1490.4,0,False,False,True,False,False,False,False,False,True,1,3.0304347826086957
1,0,1,1,7,0,1,1,1,0,0,0,0,38.55,280.0,0,True,False,False,False,False,True,False,False,True,3,4.81875
0,0,0,0,36,0,1,1,1,1,0,1,1,53.1,1901.25,0,True,False,False,False,False,True,False,False,True,5,1.4351351351351351
